uid,namedLocation,domainID,siteID,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertainty,elevation,elevationUncertainty,plotID,collectDate,processedDate,laboratoryName,sampleID,sampleCode,biomassID,internalLabID,batchID,testProtocolVersion,freshMass,freezeDryMass,c8To0Concentration,c10To0Concentration,c11To0Concentration,lipid2OH10To0Concentration,c12To0Concentration,c13To0Concentration,lipid2OH12To0Concentration,lipid3OH12To0Concentration,c14To1Concentration,c14To0Concentration,i14To0Concentration,i15To0Concentration,aC15To0Concentration,c15To0Concentration,c15To1Concentration,lipid2OH14To0Concentration,lipid3OH14To0Concentration,i16To0Concentration,cis16To1n9Concentration,c16To1Cis11Concentration,c16To0Concentration,lipid10Methyl16To0Concentration,i17To0Concentration,c17To1Concentration,cyclo17To0Concentration,c17To0Concentration,c17To0AnteisoConcentration,lipid2OH16To0Concentration,lipid10Methyl17To0Concentration,c18To3n6Concentration,cis18To2n912Concentration,cis18To1n9Concentration,trans18To1n9Concentration,trans18To2n912Concentration,c18To3n3Concentration,c18To1n11Concentration,c18To0Concentration,lipid10Methyl18To0Concentration,cyclo19To0Concentration,c19To0Concentration,c19To1Cis10Concentration,c20To4n6Concentration,c20To5n3Concentration,c20To3n6Concentration,c20To2Concentration,c20To1Concentration,c20To3n3Concentration,c20To0Concentration,c21To0Concentration,c22To2Concentration,c22To1n9Concentration,c22To0Concentration,c22To6CisConcentration,c23To0Concentration,c24To1Concentration,c24To0Concentration,totalLipidConcentration,extractionEfficiency,extractEffStdConc,processedBy,reviewedBy,remarks,analysisResultsQF,dataQF,publicationDate,release
a4f539b4-c074-48e2-a02c-4b9c13ee284b,DELA_002.basePlot.bgc,D08,DELA,32.532479,-87.818534,WGS84,20.23,24,0.4,DELA_002,2019-11-13T20:28Z,2019-12-20,"Microbial ID, Inc",DELA_002-M-3.5-1.5-20191113,A00000145235,DELA_002-M-3.5-1.5-20191113-BM,MI191126-1196,34,Midi_PLFA_SOP_v1,10.02,7.71,,0,0,0,0,0,,,0,0.25,0.23,3.42,1.49,0.25,0,,,1.59,1.53,1.19,4.42,4.1,1.05,0,0.78,0.3,0.96,0,0.22,0,1.52,2.26,,,,3,,0.96,3.73,,,0.2,0,0,0,0.14,,0,0,0,0,0,0,0,0,0,33.57,55.22,6.1,X3dKIAlqROSj6yvdqziKsQ==,ujgT9aJ6r0v1tDEzqHQgRg==,,0,,20201218T063414Z,RELEASE-2021
7f669d6d-5f35-4de6-9de6-7f57e811532d,DELA_004.basePlot.bgc,D08,DELA,32.531982,-87.81434,WGS84,20.14,24.6,0.2,DELA_004,2019-11-13T20:57Z,2019-12-20,"Microbial ID, Inc",DELA_004-M-9-21.5-20191113,A00000145238,DELA_004-M-9-21.5-20191113-BM,MI191126-1203,34,Midi_PLFA_SOP_v1,10,7.46,,0,0,0,0,0,,,0,0.34,0.35,4.11,2.13,0.29,0,,,1.83,2.29,1.82,5.76,5.85,1.28,0,1.16,0.32,1.18,0,0.26,0,1.61,3,,,,4.47,,1.1,4.64,,,0.37,0,0,0,0.26,,0,0,0,0,0,0,0,0,0,44.41,61.7,6.1,X3dKIAlqROSj6yvdqziKsQ==,ujgT9aJ6r0v1tDEzqHQgRg==,,0,,20201218T063414Z,RELEASE-2021
e87efb2b-ac3f-4533-bc2c-f7367a0266d8,DELA_004.basePlot.bgc,D08,DELA,32.531982,-87.81434,WGS84,20.14,24.6,0.2,DELA_004,2019-11-13T21:12Z,2019-12-20,"Microbial ID, Inc",DELA_004-M-35-33.5-20191113,A00000145239,DELA_004-M-35-33.5-20191113-BM,MI191126-1202,34,Midi_PLFA_SOP_v1,10.17,7.16,,0,0,0,0,0,,,0,1.19,0.84,11.94,5.63,1.07,0,,,4.84,6.52,4.31,19.08,10.5,3.28,0,3.04,1.4,2.42,0,1.07,0,7.19,12.37,,,,13.47,,3.28,18.22,,,1.17,0.33,0.26,0.3,0.45,,0.47,0,0,0,0.43,0,0.15,0,0.27,135.47,69.59,6.1,X3dKIAlqROSj6yvdqziKsQ==,ujgT9aJ6r0v1tDEzqHQgRg==,,0,,20201218T063414Z,RELEASE-2021
5aa92190-6203-4c50-8ad5-111ccf8cb69c,DELA_004.basePlot.bgc,D08,DELA,32.531982,-87.81434,WGS84,20.14,24.6,0.2,DELA_004,2019-11-13T21:13Z,2019-12-20,"Microbial ID, Inc",DELA_004-M-0-17-20191113,A00000145244,DELA_004-M-0-17-20191113-BM,MI191126-1201,34,Midi_PLFA_SOP_v1,10.75,7.91,,0,0,0,0,0,,,0,0.43,0.48,5.24,2.45,0.38,0,,,2.26,2.83,2.3,7.5,7.73,1.74,0,1.44,0.41,1.66,0,0.32,0,2.55,3.9,,,,5.73,,1.36,6.14,,,0.47,0,0.12,0,0.37,,0.15,0,0,0,0.11,0,0,0,0,58.07,54.56,6.1,X3dKIAlqROSj6yvdqziKsQ==,ujgT9aJ6r0v1tDEzqHQgRg==,,0,,20201218T063414Z,RELEASE-2021
5d91b838-d08f-4001-a6bc-d417947e1717,LENO_004.basePlot.bgc,D08,LENO,31.821083,-88.182318,WGS84,20.3,13,0.4,LENO_004,2018-04-24T12:47Z,2019-04-02,EcoCore_CSU,LENO_004-M-2-10.5-20180424,,LENO_004-M-2-10.5-20180424-BM,B5-70,20190402 Set 5,EcoCore_PLFA_SOP_v2,1.57,1.18,0,0,0,0,0,0,1.38,0,0,1.85,0,1.84,1.39,1.06,0,0,1.06,1.42,1.65,1.13,3.2,1.04,0,0.96,1,0.92,1.1,0,1.49,0,1.3,2.09,1.28,0,0.85,1.43,1.77,1.27,0,,2.23,0.68,0,0,0,0,0,1.07,,0,0,1.49,0,0,0.87,1.36,40.19,15.77,14.98,UUHyUZEFXsxB8sFGg5Hhww==,n1ZvJKzEEAM=,,0,,20201218T104731Z,RELEASE-2021
cbbd9e65-6c92-4cb0-8e0b-ea9e2f1e66d8,LENO_004.basePlot.bgc,D08,LENO,31.821083,-88.182318,WGS84,20.3,13,0.4,LENO_004,2018-04-24T13:09Z,2019-04-02,EcoCore_CSU,LENO_004-M-3-20.5-20180424,,LENO_004-M-3-20.5-20180424-BM,B5-59,20190402 Set 5,EcoCore_PLFA_SOP_v2,1.95,1.49,0,0,0,0,1.54,0,1.23,0,0,1.53,0,2.29,1.65,0.96,0,0,0.8,1.54,1.91,1.15,4.09,0.92,0,0.8,0.94,0.81,1.12,0,1.89,0,1.26,2.45,1.32,0,0.72,2.03,1.88,1.18,0,,3.15,0.55,0.58,0,0,0.55,0.56,0.87,,0,0,1.2,0,0,0.68,1.13,45.28,13.62,12.94,UUHyUZEFXsxB8sFGg5Hhww==,n1ZvJKzEEAM=,,0,,20201218T104731Z,RELEASE-2021
d4bc2fa3-3c9e-4385-8344-06b7e1c2a45d,LENO_004.basePlot.bgc,D08,LENO,31.821083,-88.182318,WGS84,20.3,13,0.4,LENO_004,2018-04-24T13:29Z,2019-04-02,EcoCore_CSU,LENO_004-M-34-37-20180424,,LENO_004-M-34-37-20180424-BM,B5-60,20190402 Set 5,EcoCore_PLFA_SOP_v2,1.76,1.36,0,0,0,0,0,0,1.28,0,0,1.63,0,2.24,1.72,1.01,0,0,0.87,1.66,1.95,1.31,4.16,1.01,0,0.87,1.01,0.75,1.24,0.77,1.9,0,1.25,2.56,1.36,0,0.79,2.2,1.87,1.28,0,,3.09,0.6,0,0,0,0,0,0.95,,0,8.45,1.31,0,0,0,1.21,52.33,12.07,11.46,UUHyUZEFXsxB8sFGg5Hhww==,n1ZvJKzEEAM=,,0,,20201218T104731Z,RELEASE-2021
3271813b-b3ff-4092-b1f4-239d1d517fc4,LENO_005.basePlot.bgc,D08,LENO,31.82786,-88.181484,WGS84,20.21,13.5,0.3,LENO_005,2018-04-24T14:19Z,2019-04-02,EcoCore_CSU,LENO_005-M-36.5-22.5-20180424,,LENO_005-M-36.5-22.5-20180424-BM,B5-62,20190402 Set 5,EcoCore_PLFA_SOP_v2,1.59,1.43,0,0,0,0,0,0,0,0,1.22,1.51,0,1.44,0.93,0.87,0,0,0.85,1.05,1.35,1.02,2.88,0.85,0,0.78,0.89,0.71,0.89,0,1.21,0,1.03,1.71,0.83,0,0,1.59,1.48,0.82,0,,1.18,0.57,0,0,0,0,0,0.9,,0,0,1.29,0,0,0,1.1,30.93,17.59,16.71,UUHyUZEFXsxB8sFGg5Hhww==,n1ZvJKzEEAM=,,0,,20201218T104731Z,RELEASE-2021
a8638055-4027-4ba8-a6dd-b95c18635988,LENO_005.basePlot.bgc,D08,LENO,31.82786,-88.181484,WGS84,20.21,13.5,0.3,LENO_005,2018-04-24T14:32Z,2019-04-02,EcoCore_CSU,LENO_005-M-18.5-38-20180424,,LENO_005-M-18.5-38-20180424-BM,B5-58,20190402 Set 5,EcoCore_PLFA_SOP_v2,1.9,1.59,0,0,0,0,0,0,0,0,0,1.45,0,2.3,1.46,0.86,0,0,0.76,1.16,2.01,1.34,3.74,0.86,0,0.75,1,0.78,1.01,0,2,0,0.94,1.85,0.95,0,0,2.36,1.6,0,0,,1.84,0.54,0.57,0,0,0,0,0.83,,0,0,1.17,0,0,0,1.02,35.16,15.28,14.52,UUHyUZEFXsxB8sFGg5Hhww==,n1ZvJKzEEAM=,,0,,20201218T104731Z,RELEASE-2021
a4cbca54-545e-43e7-9576-4722828b1f55,LENO_005.basePlot.bgc,D08,LENO,31.82786,-88.181484,WGS84,20.21,13.5,0.3,LENO_005,2018-04-24T14:43Z,2019-04-02,EcoCore_CSU,LENO_005-M-4-15.5-20180424,,LENO_005-M-4-15.5-20180424-BM,B5-65,20190402 Set 5,EcoCore_PLFA_SOP_v2,1.73,1.25,0,0,0,0,0,0,0,0,0,1.78,0,2.59,1.75,1.07,0,0,0.98,1.36,2.21,1.33,3.93,1.02,0,0.94,1.14,0.85,1.21,0.81,2.27,0,1.15,2.04,1.17,0,0,1.99,1.84,1.27,0,,2.13,0.64,0,0,0,0,0,1.03,,0,0,1.42,0,0,0,1.29,41.22,14.17,13.46,UUHyUZEFXsxB8sFGg5Hhww==,n1ZvJKzEEAM=,,0,,20201218T104731Z,RELEASE-2021
8fe4c7c2-e3aa-48d1-80f2-42dbcada2c7a,LENO_006.basePlot.bgc,D08,LENO,31.814261,-88.187361,WGS84,20.1,11,0.1,LENO_006,2018-04-24T15:24Z,2019-04-02,EcoCore_CSU,LENO_006-M-19-39.5-20180424,,LENO_006-M-19-39.5-20180424-BM,B5-61,20190402 Set 5,EcoCore_PLFA_SOP_v2,1.97,1.29,0,0,0,0,0,0,1.65,0,0,1.76,0,2.85,2.29,0.95,0,0,0,1.99,2.46,1.51,5.4,1.04,0,0.97,1.17,1.04,1.38,0,2.13,0,1.25,3.67,1.43,1,0.79,3.41,2.17,1.32,0,,6.13,0.62,0,0,0,0,0,1.01,,0,9.21,1.39,0,0,0,1.48,63.5,7.63,7.25,UUHyUZEFXsxB8sFGg5Hhww==,n1ZvJKzEEAM=,,2,,20201218T104731Z,RELEASE-2021
b8e721bb-ef84-465e-8ddd-c79fcc6e8572,LENO_006.basePlot.bgc,D08,LENO,31.814261,-88.187361,WGS84,20.1,11,0.1,LENO_006,2018-04-24T15:44Z,2019-04-02,EcoCore_CSU,LENO_006-M-33-10-20180424,,LENO_006-M-33-10-20180424-BM,B5-69,20190402 Set 5,EcoCore_PLFA_SOP_v2,1.56,1.04,0,0,0,0,0,0,2.21,0,0,2.3,0,4.28,3.75,1.54,0,0,1.14,2.78,3.94,2.23,8.06,1.47,0,1.25,1.66,1.33,2.02,0,3.76,0,1.64,4.77,2,0,0.99,5.49,2.94,1.94,0,,9.36,0.8,0.84,0,0,0,0,1.27,,0,11.49,1.76,0,0,0,2.05,91.05,11.96,11.36,UUHyUZEFXsxB8sFGg5Hhww==,n1ZvJKzEEAM=,,0,,20201218T104731Z,RELEASE-2021
c644d3c2-4333-45e7-b205-ebda8ab5cc9e,LENO_006.basePlot.bgc,D08,LENO,31.814261,-88.187361,WGS84,20.1,11,0.1,LENO_006,2018-04-24T16:12Z,2019-04-02,EcoCore_CSU,LENO_006-M-5.5-1-20180424,,LENO_006-M-5.5-1-20180424-BM,B5-66,20190402 Set 5,EcoCore_PLFA_SOP_v2,1.8,1.19,0,0,0,0,0,0,1.82,0,0,1.99,0,3.37,2.98,1.29,0,0,1.04,2.47,3.02,1.83,6.46,1.29,0,1.08,1.29,1.16,1.72,0,3.45,0,1.41,3.94,2.03,0,0.86,4.18,2.51,1.74,0,,8.51,0.68,0,0,0,0.7,0,1.1,,0,9.78,1.52,0,0,0,1.65,76.85,10.48,9.96,UUHyUZEFXsxB8sFGg5Hhww==,n1ZvJKzEEAM=,,0,,20201218T104731Z,RELEASE-2021
95c8a3aa-a1d3-44a3-a435-e764ee894291,LENO_003.basePlot.bgc,D08,LENO,31.808316,-88.188214,WGS84,20.1,9.8,0.1,LENO_003,2018-04-24T16:46Z,2019-04-02,EcoCore_CSU,LENO_003-M-38-22-20180424,,LENO_003-M-38-22-20180424-BM,B5-57,20190402 Set 5,EcoCore_PLFA_SOP_v2,1.89,1.27,0,0,0,0,0,0,1.48,0,1.92,1.73,0,2.31,0.97,1.07,0,0,0.96,1.89,1.7,1.33,4.24,1.03,1.37,0.95,1.05,0.82,1.31,0,1.99,0,1.23,2.62,1.52,0,0.83,2.43,2.01,1.47,0,,4.43,0.64,0,0,0,0,0.65,1.01,,0,0,1.39,0,0,0,1.29,49.66,8.48,8.06,UUHyUZEFXsxB8sFGg5Hhww==,n1ZvJKzEEAM=,,2,,20201218T104731Z,RELEASE-2021
43c7e208-a44b-44e0-976c-2ac55ef64735,LENO_003.basePlot.bgc,D08,LENO,31.808316,-88.188214,WGS84,20.1,9.8,0.1,LENO_003,2018-04-24T17:05Z,2019-04-02,EcoCore_CSU,LENO_003-M-30.5-5-20180424,,LENO_003-M-30.5-5-20180424-BM,B5-67,20190402 Set 5,EcoCore_PLFA_SOP_v2,1.78,1.19,0,0,0,0,0,0,1.57,0,0,1.82,0,2.2,1.79,1.12,0,0,1.04,1.72,2.08,1.34,4.22,1.04,0,1.01,1.04,0.88,1.32,0,1.64,0,1.27,2.68,1.47,1.09,0.89,2.3,1.96,1.44,0,,4.19,0.67,0,0,0,0,0,1.08,,0,0,1.5,0,0,0,1.43,47.77,7.94,7.54,UUHyUZEFXsxB8sFGg5Hhww==,n1ZvJKzEEAM=,,2,,20201218T104731Z,RELEASE-2021
30d12038-2905-45b7-b532-13de502cca04,LENO_003.basePlot.bgc,D08,LENO,31.808316,-88.188214,WGS84,20.1,9.8,0.1,LENO_003,2018-04-24T17:23Z,2019-04-02,EcoCore_CSU,LENO_003-M-3.5-36-20180424,,LENO_003-M-3.5-36-20180424-BM,B5-64,20190402 Set 5,EcoCore_PLFA_SOP_v2,1.72,1.18,0,0,0,0,0,0,1.48,1.21,0,1.84,0,1.92,1.56,1.11,0,0,1.02,1.83,1.91,1.19,3.75,1.04,0,0.98,1.05,0.88,1.25,0,1.59,0,1.39,2.59,1.45,1.05,0.88,1.67,1.87,1.41,0,,3.48,0.67,0,0,0,0,0,1.08,,0,0,1.49,0,0,0.85,1.34,46.81,8.36,7.94,UUHyUZEFXsxB8sFGg5Hhww==,n1ZvJKzEEAM=,,2,,20201218T104731Z,RELEASE-2021
15a4e3a0-1b71-46ae-90f2-d8f6ff0ddb4e,LENO_002.basePlot.bgc,D08,LENO,31.806908,-88.193888,WGS84,20.12,12.2,0.1,LENO_002,2018-04-24T17:58Z,2019-04-02,EcoCore_CSU,LENO_002-M-8.5-20.5-20180424,,LENO_002-M-8.5-20.5-20180424-BM,B5-63,20190402 Set 5,EcoCore_PLFA_SOP_v2,1.82,1.1,0,0,0,0,0,0,2.15,0,0,2.15,0,4.11,3.7,1.11,0,0,0,3.28,3.87,1.92,8.58,1.41,0,1.21,1.67,1.12,2.16,0,3.39,0,1.73,5.39,2.33,0,0.96,4.71,2.9,2.01,0,,10.74,0.73,0,0,0,0,0,1.21,,0,10.68,1.66,0,0,0,1.83,88.74,10.45,9.93,UUHyUZEFXsxB8sFGg5Hhww==,n1ZvJKzEEAM=,,0,,20201218T104731Z,RELEASE-2021
39b9d6b9-9140-4d6e-b5e7-55f8291fd22f,LENO_002.basePlot.bgc,D08,LENO,31.806908,-88.193888,WGS84,20.12,12.2,0.1,LENO_002,2018-04-24T18:17Z,2019-04-02,EcoCore_CSU,LENO_002-M-2.5-5-20180424,,LENO_002-M-2.5-5-20180424-BM,B5-71,20190402 Set 5,EcoCore_PLFA_SOP_v2,1.91,1.19,0,0,0,0,0,0,2.13,0,4.91,4.73,0,6.17,1.5,1.63,0,0,0,3.44,4,1.97,8.44,1.27,0,1.09,1.57,0,1.9,0,3.18,0,1.25,4.04,1.78,0,0,3.26,2.46,1.86,0,,6.14,0,0,0,0,0,0,0,,0,0,0,0,0,0,1.45,70.16,6.67,6.34,UUHyUZEFXsxB8sFGg5Hhww==,n1ZvJKzEEAM=,,2,,20201218T104731Z,RELEASE-2021
e3eeff8d-2be9-4ee9-9ce1-1b43c535caef,LENO_002.basePlot.bgc,D08,LENO,31.806908,-88.193888,WGS84,20.12,12.2,0.1,LENO_002,2018-04-24T18:32Z,2019-04-02,EcoCore_CSU,LENO_002-M-33-16-20180424,,LENO_002-M-33-16-20180424-BM,B5-68,20190402 Set 5,EcoCore_PLFA_SOP_v2,1.71,1.03,0,0,0,1.5,0,0,2.21,0,0,2.38,0,4.88,4.64,1.19,0,0,1.21,2.99,4.75,2.6,9.38,1.53,0,1.29,1.97,1.17,2.31,0,4.19,0,1.56,5.35,2.06,1.34,1.05,6.57,3.19,1.95,0,,9.79,0.82,0.86,0,0,0.85,0,1.3,,0,11.59,1.78,0,0,0,1.89,102.13,11.13,10.57,UUHyUZEFXsxB8sFGg5Hhww==,n1ZvJKzEEAM=,,0,,20201218T104731Z,RELEASE-2021
4823fe13-308c-4515-b7c1-95e26bf86de3,LENO_064.basePlot.bgc,D08,LENO,31.854295,-88.160721,WGS84,20.13,13,0.1,LENO_064,2018-04-25T12:34Z,2019-04-02,EcoCore_CSU,LENO_064-M-8-19-20180425,,LENO_064-M-8-19-20180425-BM,B5-84,20190402 Set 5,EcoCore_PLFA_SOP_v2,1.69,1.31,0,0,0,0,0,0,1.12,0,1.73,1.67,0,1.91,0.94,0.99,0,0,0.92,1.31,0,1.3,3.83,0.99,1.83,0.88,1.04,0.79,1.15,0,1.82,0,1.15,2.47,1.09,0,0.78,2.38,1.81,0,0,,2.77,0.64,0.68,0,0,0,0,0.98,,0,0,1.36,0,0,0,1.24,41.57,11.52,10.94,UUHyUZEFXsxB8sFGg5Hhww==,n1ZvJKzEEAM=,,0,,20201218T104731Z,RELEASE-2021
c7014bdd-76b8-4b40-bf8a-cb85d318bbc0,LENO_064.basePlot.bgc,D08,LENO,31.854295,-88.160721,WGS84,20.13,13,0.1,LENO_064,2018-04-25T12:45Z,2019-04-02,EcoCore_CSU,LENO_064-M-1.5-23-20180425,,LENO_064-M-1.5-23-20180425-BM,B5-83,20190402 Set 5,EcoCore_PLFA_SOP_v2,1.66,1.29,0,0,0,0,0,0,1.21,0,1.57,1.69,0,1.87,1.05,1,0,0,0.94,1.35,0,1.23,3.62,1,1.76,0.9,1.05,0.87,1.07,0,1.57,0,1.22,2.18,1.11,0,0.83,2.06,1.72,0,0,,2.03,0.64,0.68,0,0,0,0.65,1,,0,9.29,0,0,0,0.79,1.29,49.25,12.04,11.44,UUHyUZEFXsxB8sFGg5Hhww==,n1ZvJKzEEAM=,,0,,20201218T104731Z,RELEASE-2021
1259d8c0-6708-4a25-ab8d-ea6e1aca02f4,LENO_064.basePlot.bgc,D08,LENO,31.854295,-88.160721,WGS84,20.13,13,0.1,LENO_064,2018-04-25T12:55Z,2019-04-02,EcoCore_CSU,LENO_064-M-29-37-20180425,,LENO_064-M-29-37-20180425-BM,B5-85,20190402 Set 5,EcoCore_PLFA_SOP_v2,1.72,1.3,0,0,0,0,0,0,1.15,0,1.87,1.7,0,2.03,0.97,1.03,0,0,0.92,1.49,1.98,1.35,3.99,1.02,0,0.9,1.03,0.8,1.26,0,1.95,0,1.18,2.43,1.34,0,0.78,2.24,1.82,0,0,,2.5,0.62,0.67,0,0,0,0,0,,0,8.8,1.36,0,0,0.78,1.28,51.23,11.5,10.93,UUHyUZEFXsxB8sFGg5Hhww==,n1ZvJKzEEAM=,,0,,20201218T104731Z,RELEASE-2021
1b7febaf-83b7-42c0-a162-2808316802da,LENO_063.basePlot.bgc,D08,LENO,31.855414,-88.160393,WGS84,20.16,10.8,0.2,LENO_063,2018-04-25T13:30Z,2019-04-02,EcoCore_CSU,LENO_063-M-18-2-20180425,,LENO_063-M-18-2-20180425-BM,B5-80,20190402 Set 5,EcoCore_PLFA_SOP_v2,1.92,1.39,0,0,0,0,0,0,1.53,0,2.84,1.76,0,3.44,0.99,1.16,0,0,0.93,2.22,3.01,1.94,6.5,1.12,0,0.95,1.28,0.79,1.64,0,2.73,0.78,1.92,3.5,1.87,0,0.8,4.21,2.26,0,0,,5.21,0.63,0.68,0,0,0.64,0.61,0.97,,0,7.81,1.35,0,0,0.75,1.45,70.26,13.65,12.96,UUHyUZEFXsxB8sFGg5Hhww==,n1ZvJKzEEAM=,,0,,20201218T104731Z,RELEASE-2021
e9b02ed6-516f-486b-98a1-3c65ebb7bb54,LENO_063.basePlot.bgc,D08,LENO,31.855414,-88.160393,WGS84,20.16,10.8,0.2,LENO_063,2018-04-25T13:45Z,2019-04-02,EcoCore_CSU,LENO_063-M-33.5-12-20180425,,LENO_063-M-33.5-12-20180425-BM,B5-81,20190402 Set 5,EcoCore_PLFA_SOP_v2,1.7,1.32,0,0,0,0,0,0,0,0,2.1,1.72,0,2.29,0.96,1.03,0,0,0.93,1.61,2.11,1.39,4.39,1.08,0,0.91,1.14,0.92,1.25,0,2.12,0,1.32,2.69,1.28,0,0.78,2.74,1.85,0,0,,2.99,0.63,0.67,0,0,0,0,0.98,,0,0,1.36,0,0,0.77,1.3,45.31,13.59,12.91,UUHyUZEFXsxB8sFGg5Hhww==,n1ZvJKzEEAM=,,0,,20201218T104731Z,RELEASE-2021
29e859b1-f4ed-4a66-b58c-09d9af31a63c,LENO_063.basePlot.bgc,D08,LENO,31.855414,-88.160393,WGS84,20.16,10.8,0.2,LENO_063,2018-04-25T13:59Z,2019-04-02,EcoCore_CSU,LENO_063-M-7-22-20180425,,LENO_063-M-7-22-20180425-BM,B5-82,20190402 Set 5,EcoCore_PLFA_SOP_v2,1.64,1.24,0,0,0,0,0,0,1.22,0,1.8,1.82,0,2.28,1.13,1.08,0,0,0.99,1.63,2.1,1.41,4.49,1.1,0,0.95,1.11,0,1.26,0,2.16,0,1.64,2.77,1.41,0,0.93,2.39,1.92,0,0,,2.43,0.67,0.71,0,0,0,0,1.04,,0,0,1.43,0,0,0,1.37,45.24,13.64,12.96,UUHyUZEFXsxB8sFGg5Hhww==,n1ZvJKzEEAM=,,0,,20201218T104731Z,RELEASE-2021
bce7c031-241d-4f42-a38b-b96bd7003ddf,LENO_061.basePlot.bgc,D08,LENO,31.857544,-88.163277,WGS84,20.16,12.6,0.2,LENO_061,2018-04-25T15:11Z,2019-04-02,EcoCore_CSU,LENO_061-M-5.5-16.5-20180425,,LENO_061-M-5.5-16.5-20180425-BM,B5-79,20190402 Set 5,EcoCore_PLFA_SOP_v2,1.64,1.16,0,0,0,0,0,0,1.62,1.23,2.02,1.9,0,2.56,1.04,1.18,0,0,1.08,1.91,2.1,1.33,4.2,1.06,0,1.02,1.08,0.99,1.31,0.9,1.77,0,1.37,2.74,1.54,1.11,0.89,2.28,2.01,0,0,,4.02,0.7,0.74,0,0,0,0,1.11,,0,9.75,1.54,0,0,0.89,1.53,62.53,8.03,7.62,UUHyUZEFXsxB8sFGg5Hhww==,n1ZvJKzEEAM=,,2,,20201218T104731Z,RELEASE-2021
e6b0292a-9293-4b3a-a653-3c3ed1047ad0,LENO_061.basePlot.bgc,D08,LENO,31.857544,-88.163277,WGS84,20.16,12.6,0.2,LENO_061,2018-04-25T15:26Z,2019-04-02,EcoCore_CSU,LENO_061-M-35.5-17.5-20180425,,LENO_061-M-35.5-17.5-20180425-BM,B5-78,20190402 Set 5,EcoCore_PLFA_SOP_v2,1.59,1.12,0,0,0,0,0,0,1.83,0,0,2.08,0,3.49,2.95,1.36,0,0,1.11,2.77,2.2,1.89,6.32,1.38,1.88,1.13,1.41,1.15,1.71,0,3.26,0,1.71,3.59,2.07,0,0.93,4.07,2.46,1.77,0,,6.78,0.74,0,0,0,0.73,0,1.16,,0,10.46,1.61,0,0,0,1.66,77.66,10.56,10.03,UUHyUZEFXsxB8sFGg5Hhww==,n1ZvJKzEEAM=,,0,,20201218T104731Z,RELEASE-2021
020d3701-4e3d-4799-97d0-7a51d99b35eb,LENO_061.basePlot.bgc,D08,LENO,31.857544,-88.163277,WGS84,20.16,12.6,0.2,LENO_061,2018-04-25T15:44Z,2019-04-02,EcoCore_CSU,LENO_061-M-39.5-27-20180425,,LENO_061-M-39.5-27-20180425-BM,B5-77,20190402 Set 5,EcoCore_PLFA_SOP_v2,1.7,1.18,0,0,0,1.3,0,0,1.85,1.21,3.23,1.98,0,3.55,1.15,1.03,0,0,0,2.77,3.3,2.06,7.1,1.32,0,1.08,1.35,1.14,1.73,0,3.1,0,2.02,4.21,1.81,0,1.08,4.88,2.46,1.58,0,,6.43,0.73,0.76,0,0,0.74,0,1.11,,0,10.01,1.55,0,0,0.87,1.63,82.13,8.02,7.62,UUHyUZEFXsxB8sFGg5Hhww==,n1ZvJKzEEAM=,,2,,20201218T104731Z,RELEASE-2021
79bb47a7-751d-482f-9104-f03838a4118a,LENO_062.basePlot.bgc,D08,LENO,31.857054,-88.161742,WGS84,20.17,12,0.3,LENO_062,2018-04-25T16:48Z,2019-04-02,EcoCore_CSU,LENO_062-M-5.5-12-20180425,,LENO_062-M-5.5-12-20180425-BM,B5-76,20190402 Set 5,EcoCore_PLFA_SOP_v2,1.5,1.11,0,0,0,0,0,0,1.61,0,2.46,2.03,0,2.73,1.16,1.26,0,0,1.11,1.91,2.54,1.69,4.99,1.23,0,1.09,1.36,0.96,1.46,0,2.53,0,1.36,2.92,1.68,0,0.93,3.12,2.23,1.45,0,,3.99,0.75,0.79,0,0,0,0,1.17,,0,0,1.61,0,0,0.91,1.62,56.65,11.76,11.17,UUHyUZEFXsxB8sFGg5Hhww==,n1ZvJKzEEAM=,,0,,20201218T104731Z,RELEASE-2021
25d07eac-574f-483a-8435-344770ab9e09,LENO_062.basePlot.bgc,D08,LENO,31.857054,-88.161742,WGS84,20.17,12,0.3,LENO_062,2018-04-25T17:08Z,2019-04-02,EcoCore_CSU,LENO_062-M-32.5-15-20180425,,LENO_062-M-32.5-15-20180425-BM,B5-74,20190402 Set 5,EcoCore_PLFA_SOP_v2,1.8,1.35,0,0,0,0,0,0,1.46,0,2.46,1.69,0,2.73,0.97,1.09,0,0,0.93,1.88,2.47,1.59,5.22,1.02,0,0.93,1.26,0.96,1.32,0,2.31,0,1.52,3.16,1.51,0.81,0.78,3.47,2.03,0,0,,4.14,0.64,0.66,0,0,0.64,0.63,0.97,,0,0,1.34,0,0,0.76,1.36,54.72,11.83,11.24,UUHyUZEFXsxB8sFGg5Hhww==,n1ZvJKzEEAM=,,0,,20201218T104731Z,RELEASE-2021
