uid,namedLocation,domainID,siteID,plotID,nrcsDescriptionID,collectDate,horizonID,horizonName,biogeoIDnrcs,biogeoSampleType,biogeoTopDepth,biogeoBottomDepth,biogeoCenterDepth,particleSizeDistProcessedDate,particleSizeDistMethodPub,particleSizeDistMethod,coarseFrag2To5,coarseFrag5To20,sandTotal,siltTotal,clayTotal,carbonateClay,clayFineContent,siltFineContent,siltCoarseContent,sandVeryFineContent,sandFineContent,sandMediumContent,sandCoarseContent,sandVeryCoarseContent,laboratoryName,dataQF,publicationDate,release
012319d6-1b19-40e7-9049-9355cab0f58e,HARV_017.basePlot.all,D01,HARV,HARV_017,S2017MA027017,2017-05-23,17N03389,Bw1,S2017MA027017-3,bulk,15,33,24,2017-10-24,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Routine Particle Size Distribution (3A1a1a),23.5,22.3,56.9,34.7,8.4,,,15.8,18.9,15.5,17.9,14.9,7.5,1.1,USDA NRCS Kellogg Soil Survey Laboratory,,20201217T212753Z,RELEASE-2021
3808d703-acb6-4311-b69e-dd0bf01c01f4,HARV_017.basePlot.all,D01,HARV,HARV_017,S2017MA027017,2017-05-23,17N03387,Oe,S2017MA027017-1,bulk,0,8,4,2017-10-17,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Routine Particle Size Distribution (3A1a1a),22.5,18.3,59.9,34.4,5.7,,,15.6,18.8,16.1,23,17.5,3.1,0.2,USDA NRCS Kellogg Soil Survey Laboratory,,20201217T212753Z,RELEASE-2021
5268cc78-283d-453d-8840-2af564ba8917,HARV_017.basePlot.all,D01,HARV,HARV_017,S2017MA027017,2017-05-23,17N03391,2BC,S2017MA027017-5,bulk,55,83,69,2017-10-24,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Routine Particle Size Distribution (3A1a1a),76.9,127.8,83,16.6,0.4,,,7.2,9.4,17.4,27.3,22.6,12.6,3.1,USDA NRCS Kellogg Soil Survey Laboratory,,20201217T212753Z,RELEASE-2021
6355fa5f-ca39-4371-8e5e-3fa434371ac5,HARV_017.basePlot.all,D01,HARV,HARV_017,S2017MA027017,2017-05-23,17N03388,A,S2017MA027017-2,bulk,8,15,11.5,2017-10-24,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Routine Particle Size Distribution (3A1a1a),25,43.3,62.1,32,5.9,,,14.6,17.4,14.6,20.3,16.8,7.9,2.5,USDA NRCS Kellogg Soil Survey Laboratory,,20201217T212753Z,RELEASE-2021
75ae7818-5385-4562-a43e-7a4382aaf52e,HARV_017.basePlot.all,D01,HARV,HARV_017,S2017MA027017,2017-05-23,17N03392,2Cd,S2017MA027017-6,bulk,83,132,107.5,2017-10-24,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Routine Particle Size Distribution (3A1a1a),65.7,76,80.6,19,0.4,,,8.6,10.4,15.4,27.2,21.8,11.1,5.1,USDA NRCS Kellogg Soil Survey Laboratory,,20201217T212753Z,RELEASE-2021
be5d9b2a-b878-4c1f-9393-e61567f59cad,HARV_017.basePlot.all,D01,HARV,HARV_017,S2017MA027017,2017-05-23,17N03390,Bw2,S2017MA027017-4,bulk,33,55,44,2017-10-24,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Routine Particle Size Distribution (3A1a1a),92.3,307.1,69.5,25.6,4.9,,,11.3,14.3,16.3,20.9,19.1,10.4,2.8,USDA NRCS Kellogg Soil Survey Laboratory,,20201217T212753Z,RELEASE-2021
f3a0eafd-7102-4e13-aca5-a1491dc26ed1,HARV_005.basePlot.all,D01,HARV,HARV_005,S2017MA027005,2017-05-30,17N03375,Oe,S2017MA027005-1,bulk,0,6,3,,"","",0,0,,,,,,,,,,,,,USDA NRCS Kellogg Soil Survey Laboratory,,20201217T212753Z,RELEASE-2021
9c15ae60-825a-4f58-9cc6-cb2b8555f9ff,HARV_005.basePlot.all,D01,HARV,HARV_005,S2017MA027005,2017-05-30,17N03378,BC,S2017MA027005-4,bulk,46,63,54.5,2017-10-24,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Routine Particle Size Distribution (3A1a1a),48.2,91.1,71.9,27,1.1,,,9.8,17.2,21.2,20.5,15.8,10,4.4,USDA NRCS Kellogg Soil Survey Laboratory,,20201217T212753Z,RELEASE-2021
ffb46b1e-cd6e-4f2a-8d8f-b461e9adb042,HARV_005.basePlot.all,D01,HARV,HARV_005,S2017MA027005,2017-05-30,17N03379,2Cd1,S2017MA027005-5,bulk,63,83,73,2017-10-24,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Routine Particle Size Distribution (3A1a1a),75.4,43.4,81.9,17.2,0.9,,,7.3,9.9,14.8,22.7,23,14.5,6.9,USDA NRCS Kellogg Soil Survey Laboratory,,20201217T212753Z,RELEASE-2021
3a7d6422-5752-4d34-b5f3-201304b85a9e,HARV_005.basePlot.all,D01,HARV,HARV_005,S2017MA027005,2017-05-30,17N03376,A,S2017MA027005-2,bulk,6,20,13,2017-10-17,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Routine Particle Size Distribution (3A1a1a),6.7,0,55.5,37.7,6.8,,,16.1,21.6,16.4,21.2,13.8,3.8,0.3,USDA NRCS Kellogg Soil Survey Laboratory,,20201217T212753Z,RELEASE-2021
4e08cc53-9008-4234-9159-4e79b1acb6dc,HARV_005.basePlot.all,D01,HARV,HARV_005,S2017MA027005,2017-05-30,17N03380,2Cd2,S2017MA027005-6,bulk,83,100,91.5,2017-10-24,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Routine Particle Size Distribution (3A1a1a),77.3,128.6,78.5,20.1,1.4,,,9.1,11,16.1,24.4,20.3,13.4,4.3,USDA NRCS Kellogg Soil Survey Laboratory,,20201217T212753Z,RELEASE-2021
1d51a24b-038b-4d59-82ca-fb92eb5711a3,HARV_005.basePlot.all,D01,HARV,HARV_005,S2017MA027005,2017-05-30,17N03377,Bw,S2017MA027005-3,bulk,20,46,33,2017-10-24,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Routine Particle Size Distribution (3A1a1a),14.7,14.2,58.7,38.2,3.1,,,14.3,23.9,18.9,16.3,13.1,7.5,2.9,USDA NRCS Kellogg Soil Survey Laboratory,,20201217T212753Z,RELEASE-2021
