uid,namedLocation,domainID,siteID,plotID,nrcsDescriptionID,collectDate,horizonID,horizonName,bulkDensProcessedDate,bulkDensMethodPub,bulkDensMethod,bulkDensIDnrcs,bulkDensSampleType,bulkDensCenterDepth,bulkDensTopDepth,bulkDensBottomDepth,bulkDensThirdBar,bulkDensOvenDry,bulkDensFieldMoist,waterRetentionThirdBar,fieldWaterContent,laboratoryName,remarks,dataQF,publicationDate,release
e2aacb48-5548-4c80-ab38-524b587b8750,TREE_001.basePlot.all,D05,TREE,TREE_001,S2016WI069001,2016-10-18,17N02278,E,2017-06-21,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Field Core (3B7)",S2016WI069001-3,field core,10.5,6,15,,,1.26,,9.2,USDA NRCS Kellogg Soil Survey Laboratory,,,20201217T183044Z,RELEASE-2021
81eb41e8-997d-4622-9c57-498076186e77,TREE_020.basePlot.all,D05,TREE,TREE_020,S2016WI069020,2016-10-18,17N02309,Bs1,2017-06-14,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Field Core (3B7)",S2016WI069020-3,field core,21.5,17,26,,,1.3,,10.1,USDA NRCS Kellogg Soil Survey Laboratory,,,20201217T183044Z,RELEASE-2021
c71bdb65-f9fa-41af-a7a5-eea3db89e1d9,TREE_020.basePlot.all,D05,TREE,TREE_020,S2016WI069020,2016-10-18,17N02311,2Bs3,2017-06-21,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Field Core (3B7)",S2016WI069020-5,field core,53,45,61,,,1.42,,6.1,USDA NRCS Kellogg Soil Survey Laboratory,,,20201217T183044Z,RELEASE-2021
cf84a372-7b50-47f4-92ce-30a5ecd7be30,TREE_021.basePlot.all,D05,TREE,TREE_021,S2016WI069021,2016-10-18,17N02314,E,2017-06-21,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Field Core (3B7)",S2016WI069021-2,field core,12,5,19,,,1.46,,12.5,USDA NRCS Kellogg Soil Survey Laboratory,,,20201217T183044Z,RELEASE-2021
ca32a2f8-b478-4afb-877b-e02a42b5aba0,TREE_001.basePlot.all,D05,TREE,TREE_001,S2016WI069001,2016-10-18,17N02282,C,2017-06-21,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Field Core (3B7)",S2016WI069001-7,field core,97.5,95,100,,,1.41,,2.1,USDA NRCS Kellogg Soil Survey Laboratory,,,20201217T183044Z,RELEASE-2021
575187b1-57b1-49ba-a93a-6f7c8d3a1370,TREE_021.basePlot.all,D05,TREE,TREE_021,S2016WI069021,2016-10-18,17N02318,2Bs4,2017-06-21,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Field Core (3B7)",S2016WI069021-6,field core,72.5,61,84,,,1.53,,7.7,USDA NRCS Kellogg Soil Survey Laboratory,,,20201217T183044Z,RELEASE-2021
0e69e6de-dfdc-449c-887f-fe0023ff16e9,TREE_021.basePlot.all,D05,TREE,TREE_021,S2016WI069021,2016-10-18,17N02316,Bs2,2017-06-21,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Field Core (3B7)",S2016WI069021-4,field core,32.5,26,39,,,1.52,,9.3,USDA NRCS Kellogg Soil Survey Laboratory,,,20201217T183044Z,RELEASE-2021
6650e078-5074-4194-84db-98e8c7b15275,TREE_024.basePlot.all,D05,TREE,TREE_024,S2016WI069024,2016-10-19,17N02321,E,2017-06-14,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Field Core (3B7)",S2016WI069024-2,field core,12,8,16,,,1.37,,9.8,USDA NRCS Kellogg Soil Survey Laboratory,,,20201217T183044Z,RELEASE-2021
0074501f-c9e8-4af5-aa0c-eedf625cb3a6,TREE_024.basePlot.all,D05,TREE,TREE_024,S2016WI069024,2016-10-19,17N02323,Bs2,2017-06-14,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Field Core (3B7)",S2016WI069024-4,field core,36.5,30,43,,,1.24,,11,USDA NRCS Kellogg Soil Survey Laboratory,,,20201217T183044Z,RELEASE-2021
2b11c544-8925-435b-9f0f-0fb2428ec5df,TREE_024.basePlot.all,D05,TREE,TREE_024,S2016WI069024,2016-10-19,17N02326,C2,2017-06-21,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Field Core (3B7)",S2016WI069024-7,field core,95,90,100,,,1.54,,14.1,USDA NRCS Kellogg Soil Survey Laboratory,,,20201217T183044Z,RELEASE-2021
d2109b7d-7eda-47be-9aaa-db60c1892038,TREE_024.basePlot.all,D05,TREE,TREE_024,S2016WI069024,2016-10-19,17N02320,A,2017-06-14,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Field Core (3B7)",S2016WI069024-1,field core,4,0,8,,,0.79,,35.5,USDA NRCS Kellogg Soil Survey Laboratory,,,20201217T183044Z,RELEASE-2021
c8ee7cac-1397-4546-80bd-9f3c69984ac0,TREE_024.basePlot.all,D05,TREE,TREE_024,S2016WI069024,2016-10-19,17N02322,Bs1,2017-06-14,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Field Core (3B7)",S2016WI069024-3,field core,23,16,30,,,1.21,,13.3,USDA NRCS Kellogg Soil Survey Laboratory,,,20201217T183044Z,RELEASE-2021
483e0ba1-6f67-4cf0-bad7-577028d58555,TREE_024.basePlot.all,D05,TREE,TREE_024,S2016WI069024,2016-10-19,17N02324,BC,2017-06-21,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Field Core (3B7)",S2016WI069024-5,field core,50.5,43,58,,,1.33,,8.7,USDA NRCS Kellogg Soil Survey Laboratory,,,20201217T183044Z,RELEASE-2021
7ccc2c6c-25ec-4e98-a450-199f8e8adcad,TREE_024.basePlot.all,D05,TREE,TREE_024,S2016WI069024,2016-10-19,17N02325,C1,2017-06-21,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Field Core (3B7)",S2016WI069024-6,field core,74,58,90,,,1.45,,8.6,USDA NRCS Kellogg Soil Survey Laboratory,,,20201217T183044Z,RELEASE-2021
c6fc0db0-044f-4eb3-8659-65bc6a6ae016,ORNL_014.basePlot.all,D07,ORNL,ORNL_014,S2016TN145014,2016-08-02,17N02633,A,2018-08-21,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)",S2016TN145014-1,clod,5,0,10,,,,,,USDA NRCS Kellogg Soil Survey Laboratory,Sample could not be analyzed.,,20201217T145541Z,RELEASE-2021
6a01ec91-568b-4c4d-9e18-07317bca3ebf,ORNL_014.basePlot.all,D07,ORNL,ORNL_014,S2016TN145014,2016-08-02,17N02636,Bt2,2018-04-02,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)",S2016TN145014-4,clod,71.5,43,100,1.65,1.69,,21,,USDA NRCS Kellogg Soil Survey Laboratory,"",,20201217T145541Z,RELEASE-2021
ce64967a-1e9c-4407-8cc2-ed8f80a93c44,ORNL_014.basePlot.all,D07,ORNL,ORNL_014,S2016TN145014,2016-08-02,17N02635,Bt1,2018-04-02,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)",S2016TN145014-3,clod,36.5,30,43,1.54,1.64,,22.5,,USDA NRCS Kellogg Soil Survey Laboratory,"",,20201217T145541Z,RELEASE-2021
c8cb68ba-a9e7-4282-b2b0-491eaf8c3287,ORNL_001.basePlot.all,D07,ORNL,ORNL_001,S2016TN001001,2016-08-02,17N02578,AB,2018-04-02,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)",S2016TN001001-3,clod,9.5,5,14,1.45,1.49,,16,,USDA NRCS Kellogg Soil Survey Laboratory,"",,20201217T145541Z,RELEASE-2021
48b70534-949a-4ee1-8aa3-28b5120affeb,ORNL_001.basePlot.all,D07,ORNL,ORNL_001,S2016TN001001,2016-08-02,17N02579,Bt,2018-04-02,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)",S2016TN001001-4,clod,24,14,34,1.46,1.49,,15.8,,USDA NRCS Kellogg Soil Survey Laboratory,"",,20201217T145541Z,RELEASE-2021
36d38cfc-9ca6-4b84-b564-ccbf9b971bd0,ORNL_014.basePlot.all,D07,ORNL,ORNL_014,S2016TN145014,2016-08-02,17N02634,BA,2018-04-02,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)",S2016TN145014-2,clod,20,10,30,1.38,1.41,,22.1,,USDA NRCS Kellogg Soil Survey Laboratory,"",,20201217T145541Z,RELEASE-2021
5307a2db-4a78-4441-848d-d7997aadc951,ORNL_003.basePlot.all,D07,ORNL,ORNL_003,S2016TN001003,2016-08-03,17N02583,Bw,2018-04-02,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)",S2016TN001003-3,clod,28,12,44,1.35,1.37,,21.9,,USDA NRCS Kellogg Soil Survey Laboratory,"",,20201217T145541Z,RELEASE-2021
c2fae6f9-4192-47ee-bbb9-17d8d1df9ed2,ORNL_008.basePlot.all,D07,ORNL,ORNL_008,S2016TN145008,2016-08-03,17N02627,BE,2018-04-02,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)",S2016TN145008-3,clod,29.5,23,36,1.47,1.51,,18.3,,USDA NRCS Kellogg Soil Survey Laboratory,"",,20201217T145541Z,RELEASE-2021
39422f02-2ae5-4164-acc9-af2641aabe69,ORNL_008.basePlot.all,D07,ORNL,ORNL_008,S2016TN145008,2016-08-03,17N02628,Bt1,2018-04-02,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)",S2016TN145008-4,clod,48.5,36,61,1.61,1.64,,17.7,,USDA NRCS Kellogg Soil Survey Laboratory,"",,20201217T145541Z,RELEASE-2021
8d8a4ffc-501d-4dd4-8a9b-9df123e2e925,ORNL_008.basePlot.all,D07,ORNL,ORNL_008,S2016TN145008,2016-08-03,17N02629,2Bt2,2018-04-02,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)",S2016TN145008-5,clod,80.5,61,100,1.51,1.58,,21.9,,USDA NRCS Kellogg Soil Survey Laboratory,"",,20201217T145541Z,RELEASE-2021
8761369a-3a3f-4596-98b7-79e040a0f314,ORNL_032.basePlot.all,D07,ORNL,ORNL_032,S2016TN145032,2016-08-04,17N02641,Bt3,2018-04-02,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)",S2016TN145032-5,clod,85,70,100,1.51,1.58,,24.1,,USDA NRCS Kellogg Soil Survey Laboratory,"",,20201217T145541Z,RELEASE-2021
e81e7e2d-5163-41bb-998a-1ab7102ec6a1,ORNL_032.basePlot.all,D07,ORNL,ORNL_032,S2016TN145032,2016-08-04,17N02639,Bt1,2018-04-02,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)",S2016TN145032-3,clod,30,20,40,1.36,1.45,,22.1,,USDA NRCS Kellogg Soil Survey Laboratory,"",,20201217T145541Z,RELEASE-2021
7afe6e91-cb9f-4640-b7cf-15cc2d57b979,ORNL_032.basePlot.all,D07,ORNL,ORNL_032,S2016TN145032,2016-08-04,17N02640,Bt2,2018-04-02,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)",S2016TN145032-4,clod,55,40,70,1.49,1.59,,23.3,,USDA NRCS Kellogg Soil Survey Laboratory,"",,20201217T145541Z,RELEASE-2021
fa113d71-a977-495d-8412-b0bd95435ac2,ORNL_027.basePlot.all,D07,ORNL,ORNL_027,S2016TN001027,2016-08-04,17N02601,BE,2018-04-02,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)",S2016TN001027-2,clod,12,4,20,1.37,1.5,,21.4,,USDA NRCS Kellogg Soil Survey Laboratory,"",,20201217T145541Z,RELEASE-2021
ace5ef24-0946-4fe9-8b09-417e310c1485,ORNL_010.basePlot.all,D07,ORNL,ORNL_010,S2016TN145010,2016-08-04,17N02632,Bt,2018-04-02,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)",S2016TN145010-3,clod,24,15,33,1.48,1.54,,17.7,,USDA NRCS Kellogg Soil Survey Laboratory,"",,20201217T145541Z,RELEASE-2021
c0c14520-2887-4a97-9698-d6121aea614d,ORNL_032.basePlot.all,D07,ORNL,ORNL_032,S2016TN145032,2016-08-04,17N02638,BA,2018-04-02,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)",S2016TN145032-2,clod,14,8,20,1.43,1.52,,22.1,,USDA NRCS Kellogg Soil Survey Laboratory,"",,20201217T145541Z,RELEASE-2021
569138fc-cb61-43da-9224-55bf706cc041,ORNL_010.basePlot.all,D07,ORNL,ORNL_010,S2016TN145010,2016-08-04,17N02631,BE,2018-04-02,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)",S2016TN145010-2,clod,11.5,8,15,1.26,1.29,,20.7,,USDA NRCS Kellogg Soil Survey Laboratory,"",,20201217T145541Z,RELEASE-2021
4690ffca-67df-4c3b-8e94-f022a7c6bcf8,ORNL_032.basePlot.all,D07,ORNL,ORNL_032,S2016TN145032,2016-08-04,17N02637,A,2018-04-02,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)",S2016TN145032-1,clod,4,0,8,1.05,1.15,,27.8,,USDA NRCS Kellogg Soil Survey Laboratory,"",,20201217T145541Z,RELEASE-2021
7e07b43c-0383-420d-ae62-11d51b6e7147,ORNL_027.basePlot.all,D07,ORNL,ORNL_027,S2016TN001027,2016-08-04,17N02602,Bt1,2018-04-02,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)",S2016TN001027-3,clod,60,20,100,1.56,1.62,,17.2,,USDA NRCS Kellogg Soil Survey Laboratory,"",,20201217T145541Z,RELEASE-2021
563ffe6b-c8db-4364-876d-4888c23114bc,ORNL_040.basePlot.all,D07,ORNL,ORNL_040,S2016TN001040,2016-08-16,17N02613,BA,2018-04-02,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)",S2016TN001040-2,clod,11,7,15,1.45,1.49,,18.1,,USDA NRCS Kellogg Soil Survey Laboratory,"",,20201217T145541Z,RELEASE-2021
e907c03f-575f-4a78-91b6-eaa8fa9f4b69,ORNL_040.basePlot.all,D07,ORNL,ORNL_040,S2016TN001040,2016-08-16,17N02614,Bt1,2018-04-02,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)",S2016TN001040-3,clod,25.5,15,36,1.68,1.74,,17,,USDA NRCS Kellogg Soil Survey Laboratory,"",,20201217T145541Z,RELEASE-2021
74f4fb86-6044-4388-a8df-bb12c9182c40,ORNL_040.basePlot.all,D07,ORNL,ORNL_040,S2016TN001040,2016-08-16,17N02616,2Bt3,2018-04-02,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)",S2016TN001040-5,clod,80,60,100,1.53,1.62,,20.8,,USDA NRCS Kellogg Soil Survey Laboratory,"",,20201217T145541Z,RELEASE-2021
fb857ca4-22d0-4beb-b312-d7a5fccc92d9,ORNL_040.basePlot.all,D07,ORNL,ORNL_040,S2016TN001040,2016-08-16,17N02615,2Bt2,2018-04-02,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)",S2016TN001040-4,clod,48,36,60,1.62,1.72,,19.6,,USDA NRCS Kellogg Soil Survey Laboratory,"",,20201217T145541Z,RELEASE-2021
5e1411da-03da-416c-b005-4ff3871d19a5,ORNL_012.basePlot.all,D07,ORNL,ORNL_012,S2016TN001012,2016-08-24,17N02589,Bt,2018-04-02,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)",S2016TN001012-3,clod,20,18,22,1.49,1.53,,20.4,,USDA NRCS Kellogg Soil Survey Laboratory,"",,20201217T145541Z,RELEASE-2021
bd50eb85-453e-4b95-89b6-d7bc86243d52,ORNL_012.basePlot.all,D07,ORNL,ORNL_012,S2016TN001012,2016-08-24,17N02587,A,2018-04-02,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)",S2016TN001012-1,clod,3.5,0,7,1.03,1.13,,29.5,,USDA NRCS Kellogg Soil Survey Laboratory,"",,20201217T145541Z,RELEASE-2021
30cf2514-bdfc-4b4b-b203-cab76aafee17,ORNL_012.basePlot.all,D07,ORNL,ORNL_012,S2016TN001012,2016-08-24,17N02588,BA,2018-04-02,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)",S2016TN001012-2,clod,12.5,7,18,1.26,1.32,,23.3,,USDA NRCS Kellogg Soil Survey Laboratory,"",,20201217T145541Z,RELEASE-2021
f7607f6b-aa59-487a-abd4-cb18fc830e4c,ORNL_029.basePlot.all,D07,ORNL,ORNL_029,S2016TN001029,2016-08-26,17N02603,A,2018-04-02,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)",S2016TN001029-1,clod,3,0,6,1.26,1.52,,31.5,,USDA NRCS Kellogg Soil Survey Laboratory,"",,20201217T145541Z,RELEASE-2021
bf92f5eb-e6d0-4bf1-9bd8-604e242a10f5,ORNL_029.basePlot.all,D07,ORNL,ORNL_029,S2016TN001029,2016-08-26,17N02605,Bt2,2018-04-02,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)",S2016TN001029-3,clod,25,15,35,1.31,1.66,,32.3,,USDA NRCS Kellogg Soil Survey Laboratory,"",,20201217T145541Z,RELEASE-2021
695e758c-742c-43a6-b160-0973c8f039d5,ORNL_029.basePlot.all,D07,ORNL,ORNL_029,S2016TN001029,2016-08-26,17N02604,Bt1,2018-04-02,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)",S2016TN001029-2,clod,10.5,6,15,1.31,1.63,,31.7,,USDA NRCS Kellogg Soil Survey Laboratory,"",,20201217T145541Z,RELEASE-2021
1d19d7a9-0fc3-47b4-a92b-e2d0697834d5,ORNL_035.basePlot.all,D07,ORNL,ORNL_035,S2016TN145035,2016-09-07,17N02643,BA,2018-04-02,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)",S2016TN145035-2,clod,20.5,15,26,1.4,1.43,,22.4,,USDA NRCS Kellogg Soil Survey Laboratory,,,20201217T153826Z,RELEASE-2021
e5132eea-2478-4a30-b0d4-5e44ba98a0f4,ORNL_033.basePlot.all,D07,ORNL,ORNL_033,S2016TN001033,2016-09-07,17N02610,A,2018-04-02,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)",S2016TN001033-1,clod,4,0,8,1.27,1.39,,24.4,,USDA NRCS Kellogg Soil Survey Laboratory,,,20201217T153826Z,RELEASE-2021
8daccacc-07eb-4e21-a104-85e6dc0caa76,ORNL_035.basePlot.all,D07,ORNL,ORNL_035,S2016TN145035,2016-09-07,17N02642,A,2018-04-02,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)",S2016TN145035-1,clod,7.5,0,15,1.18,1.26,,22.7,,USDA NRCS Kellogg Soil Survey Laboratory,,,20201217T153826Z,RELEASE-2021
a94dd171-a9d1-493b-90aa-76ed14b1ec6d,ORNL_033.basePlot.all,D07,ORNL,ORNL_033,S2016TN001033,2016-09-07,17N02611,Bw,2018-04-02,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)",S2016TN001033-2,clod,14,8,20,1.27,1.35,,23.6,,USDA NRCS Kellogg Soil Survey Laboratory,,,20201217T153826Z,RELEASE-2021
5473086a-2ba2-48a4-b6cf-4ac3a780ca4a,ORNL_035.basePlot.all,D07,ORNL,ORNL_035,S2016TN145035,2016-09-07,17N02644,Bt1,2018-04-02,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)",S2016TN145035-3,clod,35.5,26,45,1.5,1.58,,22.1,,USDA NRCS Kellogg Soil Survey Laboratory,,,20201217T153826Z,RELEASE-2021
6dce21b2-45ad-4017-9f8c-49316ecb6cdd,ORNL_068.basePlot.all,D07,ORNL,ORNL_068,S2016TN145068,2016-09-08,17N02646,BA,2018-04-02,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)",S2016TN145068-2,clod,14,11,17,1.34,1.35,,25.1,,USDA NRCS Kellogg Soil Survey Laboratory,,,20201217T153826Z,RELEASE-2021
28d135bd-a111-4a1d-abf2-9dd1c897c89c,ORNL_068.basePlot.all,D07,ORNL,ORNL_068,S2016TN145068,2016-09-08,17N02647,Bt1,2018-04-02,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)",S2016TN145068-3,clod,38.5,17,60,1.32,1.47,,31.5,,USDA NRCS Kellogg Soil Survey Laboratory,,,20201217T153826Z,RELEASE-2021
911dfac7-4aab-42ee-81bc-a5b80ab06366,ORNL_068.basePlot.all,D07,ORNL,ORNL_068,S2016TN145068,2016-09-08,17N02645,A,2018-04-02,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)",S2016TN145068-1,clod,5.5,0,11,1.03,1.08,,27.6,,USDA NRCS Kellogg Soil Survey Laboratory,,,20201217T153826Z,RELEASE-2021
cfc95871-1da4-4fe9-9d9f-bb39335f33dd,ORNL_068.basePlot.all,D07,ORNL,ORNL_068,S2016TN145068,2016-09-08,17N02648,Bt2,2018-04-02,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)",S2016TN145068-4,clod,80,60,100,1.32,1.56,,37.5,,USDA NRCS Kellogg Soil Survey Laboratory,,,20201217T153826Z,RELEASE-2021
94d4b5a3-9359-4687-90be-4f12db615bb0,ORNL_021.basePlot.all,D07,ORNL,ORNL_021,S2016TN001021,2016-09-16,17N02598,Bt1,2018-04-02,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)",S2016TN001021-3,clod,38.5,26,51,1.42,1.48,,22.4,,USDA NRCS Kellogg Soil Survey Laboratory,,,20201217T153826Z,RELEASE-2021
b4f4fefb-dc27-4c80-a3b9-5b64a7670bc4,ORNL_021.basePlot.all,D07,ORNL,ORNL_021,S2016TN001021,2016-09-16,17N02596,A,2018-04-02,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)",S2016TN001021-1,clod,6.5,0,13,1.1,1.17,,28.6,,USDA NRCS Kellogg Soil Survey Laboratory,,,20201217T153826Z,RELEASE-2021
dbb6fbcb-5c4e-44dc-967c-dc5b2b1792dd,ORNL_021.basePlot.all,D07,ORNL,ORNL_021,S2016TN001021,2016-09-16,17N02599,Bt2,2018-04-02,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)",S2016TN001021-4,clod,75.5,51,100,1.55,1.59,,20.8,,USDA NRCS Kellogg Soil Survey Laboratory,,,20201217T153826Z,RELEASE-2021
49cd4bb1-44db-4180-892d-4c995e9a3798,ORNL_021.basePlot.all,D07,ORNL,ORNL_021,S2016TN001021,2016-09-16,17N02597,BA,2018-04-02,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)",S2016TN001021-2,clod,19.5,13,26,1.37,1.4,,23.7,,USDA NRCS Kellogg Soil Survey Laboratory,,,20201217T153826Z,RELEASE-2021
a9d56763-791f-4dcd-859c-b9c45e8db397,ORNL_031.basePlot.all,D07,ORNL,ORNL_031,S2016TN001031,2016-09-18,17N02606,Ap,2018-04-02,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)",S2016TN001031-1,clod,9,0,18,1.34,1.39,,19.8,,USDA NRCS Kellogg Soil Survey Laboratory,,,20201217T153826Z,RELEASE-2021
ee59cb35-25a1-47ab-9c22-e9afd21cd4d8,ORNL_031.basePlot.all,D07,ORNL,ORNL_031,S2016TN001031,2016-09-18,17N02607,AB,2018-04-02,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)",S2016TN001031-2,clod,27,18,36,1.41,1.48,,20.5,,USDA NRCS Kellogg Soil Survey Laboratory,,,20201217T153826Z,RELEASE-2021
